Company Name,Rating,Role,Average Salary
KAS Services,4.1,Associate Data Scientist,800000.0
Hiddime,4.6,Associate Data Scientist,500000.0
NextOrbit,2.7,Associate Data Scientist,500000.0
Datametica,4.1,Associate Data Scientist,900000.0
FIS,3.7,Associate Data Scientist,800000.0
Inductive Quotient Analytics,3.4,Associate Data Scientist,200000.0
Prakshep,3.3,Associate Data Scientist,1000000.0
ProjectPro,3.9,Associate Data Scientist,700000.0
Sciffer Analytics,4.3,Associate Data Scientist,300000.0
Netcore Cloud,3.7,Associate Data Scientist,900000.0
Theorem,3.7,Associate Data Scientist,400000.0
Walmart Global Tech,3.9,Data Scientist II,1900000.0
Caterpillar,4.0,Data Scientist II,1500000.0
Amazon Development Centre,4.0,Data Scientist II,5000000.0
UnitedHealth Group,3.7,Data Scientist II,2200000.0
Bread Financial,4.4,Data Scientist II,1100000.0
Netomi,4.5,Data Scientist II,2000000.0
MakeMyTrip,4.2,Data Scientist II,2300000.0
FICO,4.1,Data Scientist II,1700000.0
Ciena,4.4,Data Scientist II,1700000.0
Boeing,3.9,Data Scientist II,1800000.0
Fresh Gravity,3.5,Data Scientist II,1900000.0
MiQ,3.9,Data Scientist II,1700000.0
Syneos Health,3.8,Data Scientist II,1600000.0
Antuit,3.9,Data Scientist II,2000000.0
Anne Arundel County,3.8,Data Scientist II,600000.0
MoEngage,4.2,Data Scientist II,3500000.0
Snapdeal,4.3,Data Scientist II,1400000.0
Wells Fargo,3.7,Data Scientist II,1500000.0
Ecom Express,3.9,Data Scientist II,1300000.0
Cars 24 Service,3.7,Data Scientist II,3000000.0
Codvo.ai,4.7,Data Scientist II,200000.0
Ola,3.0,Data Scientist II,3700000.0
Verisk,3.8,Data Scientist II,3300000.0
VMware,4.3,Data Scientist II,2300000.0
Zee Entertainment Enterprises Ltd.,3.7,Data Scientist II,2600000.0
Gojek,4.2,Data Scientist II,4000000.0
Tide,4.1,Data Scientist II,2400000.0
Sigmoid,4.0,Principal Data Scientist,6200000.0
Aptos,3.9,Principal Data Scientist,3200000.0
Epsilon,3.9,Principal Data Scientist,3400000.0
Verizon,3.9,Principal Data Scientist,3500000.0
Sanofi,4.0,Principal Data Scientist,3000000.0
Altimetrik,4.1,Principal Data Scientist,2900000.0
Dell Technologies,4.2,Principal Data Scientist,5700000.0
Citrix,3.6,Principal Data Scientist,7600000.0
Microsoft,4.3,Principal Data Scientist,6600000.0
RS Software,3.7,Principal Data Scientist,5400000.0
Indiavidual Learning,2.9,Principal Data Scientist,6200000.0
Microland,3.7,Principal Data Scientist,6000000.0
Launchpad,3.0,Principal Data Scientist,4500000.0
Yottaasys,3.4,Principal Data Scientist,100000.0
Noodle.ai,3.8,Principal Data Scientist,5200000.0
IBM,4.0,Principal Data Scientist,4800000.0
Probe Information Services,3.9,Principal Data Scientist,2000000.0
BrandMuscle,3.5,Principal Data Scientist,2400000.0
CreditVidya,4.1,Principal Data Scientist,4000000.0
Futurewei Technologies,4.2,Principal Data Scientist,7700000.0
Optum,3.6,Principal Data Scientist,7400000.0
HealthKart,4.1,Principal Data Scientist,2900000.0
Zendrive,4.4,Principal Data Scientist,100000.0
RailYatri,2.9,Principal Data Scientist,3000000.0
Enquero,4.0,Principal Data Scientist,200000.0
Clean Harbors,3.4,Principal Data Scientist,3000000.0
GoKwik,4.5,Principal Data Scientist,5500000.0
Tiger Analytics,4.2,Principal Data Scientist,3400000.0
People Tech Group,3.2,Principal Data Scientist,2500000.0
Ericsson-Worldwide,3.9,Principal Data Scientist,9700000.0
CA Technologies,3.5,Principal Data Scientist,2200000.0
AppZen,3.9,Principal Data Scientist,1900000.0
Innominds Software,3.5,Principal Data Scientist,2400000.0
Grid Dynamics,4.1,Principal Data Scientist,5700000.0
Gojek,4.2,Sr Data Scientist,6900000.0
CommerceIQ,3.5,Sr Data Scientist,4000000.0
Walmart,3.3,Sr Data Scientist,3300000.0
TheMathCompany,4.1,Sr Data Scientist,1000000.0
Recruitment Smart Technologies,4.3,Sr Data Scientist,1000000.0
Robert Bosch India,4.1,Sr Data Scientist,3400000.0
ITMC Systems,4.1,Sr Data Scientist,800000.0
Happiest Minds Technologies,4.3,Sr Data Scientist,1200000.0
Publicis Sapient,3.8,Sr Data Scientist,200000.0
AB InBev,3.9,Sr Data Scientist,2500000.0
Westlake Convalescent Hospital,3.8,Sr Data Scientist,1000000.0
Cisco Systems,4.4,Sr Data Scientist,3300000.0
ValueLabs,4.3,Sr Data Scientist,1000000.0
Cognizer,4.2,Sr Data Scientist,1900000.0
ADP,4.0,Sr Data Scientist,300000.0
Tokopedia,4.3,Sr Data Scientist,2400000.0
Halliburton,3.7,Sr Data Scientist,3000000.0
DXC Technology,3.6,Sr Data Scientist,2100000.0
Universal Electronics,3.6,Sr Data Scientist,1000000.0
BEEDU Services,5.0,Sr Data Scientist,2500000.0
Sprinklr,3.6,Sr Data Scientist,2400000.0
ACI Worldwide,3.7,Sr Data Scientist,2700000.0
Drishya,3.4,Sr Data Scientist,1500000.0
Target,3.6,Sr Data Scientist,2900000.0
Shell,4.1,Sr Data Scientist,3300000.0
CTS,3.8,Sr Data Scientist,1900000.0
Interpublic Group,3.9,Sr Data Scientist,700000.0
Epsilon,3.9,Sr Data Scientist,2900000.0
HSBC,3.8,Sr Data Scientist,2600000.0
Dash Technologies,4.6,Sr Data Scientist,500000.0
Gyan Data,4.1,Sr Data Scientist,1200000.0
Paytm Money,3.9,Sr Data Scientist,2000000.0
Ericsson IT Solutions & Services,4.1,Sr Data Scientist,100000.0
PayPal,4.0,Sr Data Scientist,2300000.0
Dimension Data,3.8,Sr Data Scientist,1800000.0
Meta,3.9,Sr Data Scientist,3300000.0
OnPassive,3.9,Sr Data Scientist,9200000.0
Comviva,3.7,Sr Data Scientist,1000000.0
HP Inc.,4.2,Sr Data Scientist,1400000.0
PowerGuru,2.0,Sr Data Scientist,400000.0
Accolite Digital,3.8,Sr Data Scientist,3000000.0
R Systems,3.9,Sr Data Scientist,1500000.0
PrimEra Medical Technologies,3.9,Sr Data Scientist,1600000.0
Bharat Financial Inclusion,3.8,Sr Data Scientist,3300000.0
Unacademy,3.7,Sr Data Scientist,1800000.0
Nielsen,3.7,Sr Data Scientist,1200000.0
DataWeave,4.4,Sr Data Scientist,3600000.0
GlobusSoft,4.4,Sr Data Scientist,500000.0
Crysalis,3.5,Sr Data Scientist,1700000.0
Data Axle,4.3,Sr Data Scientist,3100000.0
Enquero,4.0,Sr Data Scientist,1200000.0
Cygnet Infotech,4.0,Sr Data Scientist,800000.0
Tata Consultancy Services,3.9,Sr Data Scientist,1300000.0
S&P Global,4.1,Sr Data Scientist,1500000.0
Individual Restaurant,3.4,Sr Data Scientist,200000.0
Kyndryl,3.8,Sr Data Scientist,4600000.0
Capgemini,3.8,Sr Data Scientist,100000.0
ADF Data Science,4.0,Sr Data Scientist,1700000.0
Dell Technologies,4.2,Sr Data Scientist,2800000.0
SynergisticIT,4.7,Sr Data Scientist,2000000.0
Zensar Technologies,3.9,Sr Data Scientist,2100000.0
Lowe's Home Improvement,3.5,Sr Data Scientist,3200000.0
TensorGo Technologies,3.8,Sr Data Scientist,1400000.0
Ericsson India Global services Pvt. Ltd.,4.3,Sr Data Scientist,6400000.0
Cornerstone Research,4.0,Sr Data Scientist,2100000.0
Wipro,3.1,Sr Data Scientist,1600000.0
lastminute.com,3.7,Sr Data Scientist,3300000.0
Sigmoid,4.0,Sr Data Scientist,1800000.0
Affine,3.9,Sr Data Scientist,800000.0
INSOFE,3.9,Sr Data Scientist,2500000.0
Tredence,4.1,Sr Data Scientist,1600000.0
Accenture,4.0,Sr Data Scientist,1100000.0
Xoriant,3.8,Sr Data Scientist,2300000.0
Ecolab,3.7,Sr Data Scientist,1300000.0
Knowledge Lens,4.3,Sr Data Scientist,1900000.0
Accentue,4.2,Data Science Manager,3300000.0
PayPal,4.0,Data Science Manager,5400000.0
LTI,3.8,Data Science Manager,2200000.0
MVJ SOFT,5.0,Data Science Manager,1700000.0
ABB,4.0,Data Science Manager,2800000.0
Jio,3.8,Data Science Manager,1600000.0
MiQ,3.9,Data Science Manager,4100000.0
Astreya,3.6,Data Science Manager,2800000.0
YASH Technologies,3.8,Data Science Manager,1700000.0
Altisource,3.3,Data Science Manager,3400000.0
Samsung SDS,3.5,Data Science Manager,3200000.0
Birdeye,4.3,Data Science Manager,3400000.0
MachinePulse,2.8,Data Science Manager,3700000.0
BNP Paribas,3.8,Data Science Manager,2000000.0
Noodle.ai,3.8,Data Science Manager,2300000.0
Koninklijke Philips,3.9,Data Science Manager,4300000.0
QiO Technologies,3.6,Data Science Manager,3100000.0
Capgemini,3.8,Data Science Manager,2100000.0
SIPL,3.6,Data Science Manager,5700000.0
Grail Insights,3.5,Data Science Manager,1600000.0
Unilever,4.1,Data Science Manager,2000000.0
ICICI Securities,3.6,Data Science Manager,700000.0
Nielsen,3.7,Data Science Manager,300000.0
RBL Bank,3.6,Data Science Manager,1200000.0
Gramener,4.5,Data Science Manager,200000.0
Applied Intelligence,4.7,Data Science Manager,3200000.0
Cognizant Technology Solutions,3.8,Data Science Manager,1900000.0
GE HealthCare,4.3,Data Science Manager,3800000.0
Accenture Solutions,4.1,Data Science Manager,2900000.0
Comviva,3.7,Data Science Manager,1800000.0
Madura Garments,3.5,Data Science Manager,6300000.0
Philips,3.7,Data Science Manager,2200000.0
Great West Global Business Services India,3.8,Data Science Manager,3800000.0
Mphasis,3.6,Data Science Manager,1700000.0
Infosys,3.3,Data Science Manager,3300000.0
Kenvue,3.8,Data Science Manager,5300000.0
Capgemini Engineering,3.7,Data Science Manager,2900000.0
Boston Consulting Group,4.3,Data Science Manager,3900000.0
OOB Team,5.0,Data Science Analyst,1500000.0
Accenture,4.0,Data Science Analyst,500000.0
IT - Service,3.2,Data Science Analyst,800000.0
Infosys,3.3,Data Science Analyst,1000000.0
GlobalLogic,4.0,Data Science Analyst,800000.0
Adobe,4.4,Data Science Analyst,1600000.0
iVIS International,3.6,Data Science Analyst,600000.0
Softcrylic,4.1,Data Science Analyst,1300000.0
Indus Valley Partners,3.4,Data Science Analyst,1100000.0
BT GLOBAL BUSINESS SERVICES PVT. LTD,4.1,Data Science Analyst,1800000.0
Indegene,3.6,Data Science Analyst,900000.0
BT,3.3,Data Science Analyst,1500000.0
Qwerty Concepts,4.3,Data Science Analyst,7900000.0
ProjectPro,3.9,Data Science Analyst,200000.0
VINAYA KUMAR,4.1,Data Science Analyst,900000.0
Grail Insights,3.5,Data Science Analyst,1200000.0
Tiger Anlaytics,3.6,Data Science Analyst,700000.0
Tata Consultancy Services,3.9,Data Science Analyst,900000.0
Markytics,4.4,Data Science Analyst,600000.0
IBM,4.0,Data Science Analyst,900000.0
Diwan-Ballubhai Alumni,0.0,Data Science Analyst,400000.0
Infosys BPM,3.6,Data Science Analyst,1100000.0
Concentrix,4.1,Data Science Analyst,500000.0
Standard Examiner,1.9,Data Science Analyst,1000000.0
Citi,3.9,Data Science Analyst,1400000.0
Dell Technologies,4.2,Data Science Analyst,800000.0
Kaleidofin,3.6,Data Science Analyst,600000.0
Jet Airways,4.5,Data Science Analyst,800000.0
Cardlytics,3.2,Data Science Analyst,1200000.0
Viacom 18,3.7,Data Science Analyst,1300000.0
Embibe,4.3,Data Science Analyst,900000.0
TVS Credit Services,4.2,Data Science Analyst,1400000.0
Insight Data Science,3.8,Data Science Analyst,300000.0
Voosh,3.4,Data Science Analyst,600000.0
Bradley Pharmaceuticals,3.9,Data Science Analyst,1400000.0
Diageo,4.0,Data Science Analyst,900000.0
TwoPowerN,4.0,Data Science Analyst,400000.0
ICICI Bank,3.7,Data Science Analyst,700000.0
American Express,4.2,Data Science Analyst,1100000.0
"Paper Products, Etc.",4.5,Data Science Consultant,1700000.0
SO Infotech,3.3,Data Science Consultant,400000.0
Akira Consultancy,4.0,Data Science Consultant,700000.0
Droom,4.1,Data Science Consultant,800000.0
Rooman Technologies,3.9,Data Science Consultant,1000000.0
SIBIA Analytics and Consulting Services,3.8,Data Science Consultant,500000.0
Datamatics Global Services,3.5,Data Science Consultant,600000.0
Tata Consultancy Services,3.9,Data Science Consultant,3200000.0
IQVIA,4.0,Data Science Consultant,2300000.0
DV Analytics,4.9,Data Science Consultant,1400000.0
Test,4.1,Data Science Consultant,500000.0
